Date,Time,Booking_ID,Booking_Status,Customer_ID,Vehicle_Type,Pickup_Location,Drop_Location,V_TAT,C_TAT,Canceled_Rides_by_Customer,Canceled_Rides_by_Driver,Incomplete_Rides,Incomplete_Rides_Reason,Booking_Value,Payment_Method,Ride_Distance,Driver_Ratings,Customer_Rating
02-07-2024 06:21,06:21:00,CNR2982724254,success,CID667085,eBike,Langford Town,Cox Town,168.0,105.0,,,no,,105,upi,42,4.7,3.1
14-07-2024 12:19,12:19:00,CNR3560291391,success,CID785001,Prime Sedan,Shivajinagar,Nagarbhavi,217.0,70.0,,,no,,373,cash,7,3.8,4.2
16-07-2024 15:28,15:28:00,CNR4491159991,success,CID825180,Prime Sedan,Hennur,Malleshwaram,273.0,70.0,,,yes,Vehicle Breakdown,223,cash,33,4.4,3.9
02-07-2024 01:18,01:18:00,CNR7871502817,success,CID123034,Prime Plus,Majestic,Banashankari,294.0,40.0,,,no,,133,cash,24,3.7,3.3
29-07-2024 22:09,22:09:00,CNR9157828111,canceled by customer,CID849286,Prime Plus,Yeshwanthpur,Kadugodi,,,Driver asked to cancel,,,,1384,,0,3.0,3.993771736
05-07-2024 12:37,12:37:00,CNR2983262711,canceled by customer,CID239043,eBike,Malleshwaram,Rajarajeshwari Nagar,,,Driver is not moving towards pickup location,,,,857,,0,4.3,3.993771736
20-07-2024 12:44,12:44:00,CNR1276199108,canceled by driver,CID253681,Auto,Jayanagar,Vijayanagar,,,,Customer was coughing/sick,,,724,,0,3.9,3.993771736
05-07-2024 16:43,16:43:00,CNR3675908140,success,CID661735,Auto,Frazer Town,Kengeri,259.0,125.0,,,yes,Customer Demand,123,cash,14,4.6,4.6
16-07-2024 11:29,11:29:00,CNR9964646405,success,CID550469,Auto,Yelahanka,Whitefield,217.0,120.0,,,no,,1526,cash,16,4.2,3.5
08-07-2024 10:51,10:51:00,CNR5637617151,canceled by driver,CID550655,Prime SUV,Bellandur,Yelahanka,,,,Customer related issue,,,448,,0,4.8,3.993771736
12-07-2024 10:38,10:38:00,CNR9388660278,success,CID972169,Mini,Bellandur,Malleshwaram,245.0,130.0,,,no,,211,cash,48,3.5,3.9
20-07-2024 22:21,22:21:00,CNR8789505531,canceled by driver,CID105125,Prime SUV,Bannerghatta Road,Magadi Road,,,,More than permitted people in there,,,323,,0,4.4,3.993771736
04-07-2024 11:20,11:20:00,CNR5211414908,success,CID408958,Prime Sedan,MG Road,Hulimavu,175.0,80.0,,,no,,212,cash,47,3.2,3.8
04-07-2024 08:31,08:31:00,CNR4695975911,canceled by driver,CID833556,Mini,Cox Town,Jayanagar,,,,Personal & Car related issue,,,595,,0,4.6,3.993771736
26-07-2024 13:49,13:49:00,CNR2737795320,canceled by driver,CID732635,Prime Sedan,Hulimavu,Electronic City,,,,Personal & Car related issue,,,403,,0,4.7,3.993771736
06-07-2024 04:30,04:30:00,CNR8948362132,success,CID637256,Bike,Hennur,Richmond Town,189.0,100.0,,,no,,332,upi,2,3.3,4.9
08-07-2024 07:54,07:54:00,CNR6413249850,success,CID565630,Prime Plus,Indiranagar,Mysore Road,196.0,60.0,,,no,,740,cash,41,3.3,4.5
17-07-2024 04:24,04:24:00,CNR3527476429,success,CID279712,eBike,JP Nagar,Kadugodi,280.0,55.0,,,no,,338,cash,7,4.9,3.6
02-07-2024 11:04,11:04:00,CNR1035645079,success,CID503695,Prime Sedan,Electronic City,Hulimavu,105.0,25.0,,,no,,306,upi,26,4.6,4.4
29-07-2024 19:26,19:26:00,CNR3533207934,success,CID537867,Auto,Hulimavu,Ulsoor,224.0,50.0,,,no,,625,upi,6,4.2,4.6
27-07-2024 19:10,19:10:00,CNR7794175095,canceled by driver,CID545627,Prime Plus,JP Nagar,Ramamurthy Nagar,,,,Personal & Car related issue,,,1246,,0,3.1,3.993771736
15-07-2024 09:25,09:25:00,CNR4320441823,canceled by driver,CID499726,Prime SUV,Vijayanagar,HSR Layout,,,,Customer related issue,,,399,,0,4.4,3.993771736
12-07-2024 08:09,08:09:00,CNR6283542556,success,CID717669,Prime SUV,Devanahalli,Mysore Road,217.0,85.0,,,no,,178,cash,45,3.9,3.6
06-07-2024 15:01,15:01:00,CNR9602617696,success,CID671694,Auto,Kengeri,BTM Layout,238.0,25.0,,,no,,331,upi,9,3.7,3.1
12-07-2024 10:26,10:26:00,CNR7674915808,success,CID702110,Mini,Hebbal,Hulimavu,273.0,120.0,,,no,,182,credit card,41,3.2,4.2
08-07-2024 02:31,02:31:00,CNR4913771687,success,CID335758,eBike,Hosur Road,KR Puram,203.0,115.0,,,no,,337,cash,41,4.7,4.4
26-07-2024 15:04,15:04:00,CNR8913233510,success,CID476817,eBike,Tumkur Road,Mysore Road,84.0,135.0,,,yes,Vehicle Breakdown,332,cash,40,3.2,4.9
26-07-2024 06:17,06:17:00,CNR3586960784,success,CID860068,Mini,Hulimavu,Nagarbhavi,133.0,100.0,,,no,,393,cash,22,4.2,4.0
10-07-2024 22:10,22:10:00,CNR2248619297,success,CID704795,eBike,Peenya,MG Road,168.0,55.0,,,no,,238,cash,10,3.1,4.5
22-07-2024 07:54,07:54:00,CNR9087445017,success,CID409423,Prime SUV,Hulimavu,HSR Layout,238.0,80.0,,,no,,217,cash,20,3.8,3.0
08-07-2024 12:40,12:40:00,CNR3755571329,canceled by customer,CID798826,eBike,Basavanagudi,Hebbal,,,AC is Not working,,,,464,,0,3.7,3.993771736
20-07-2024 22:51,22:51:00,CNR2144603487,success,CID107979,Auto,BTM Layout,Electronic City,147.0,45.0,,,no,,227,cash,7,3.0,3.9
09-07-2024 21:45,21:45:00,CNR4096622995,success,CID509407,Bike,Peenya,Padmanabhanagar,189.0,85.0,,,no,,295,upi,16,4.6,4.1
19-07-2024 10:08,10:08:00,CNR7781801866,canceled by driver,CID143072,Auto,Marathahalli,Ulsoor,,,,Customer was coughing/sick,,,497,,0,3.3,3.993771736
28-07-2024 03:44,03:44:00,CNR1553421689,success,CID677370,Auto,Cox Town,Sahakar Nagar,273.0,55.0,,,no,,285,cash,16,4.9,4.8
15-07-2024 06:31,06:31:00,CNR2224767545,driver not found,CID614296,Bike,Cox Town,Nagarbhavi,,,,,,,489,,0,4.6,3.993771736
17-07-2024 04:38,04:38:00,CNR8608930914,canceled by customer,CID344368,Prime Plus,Banashankari,Cox Town,,,Wrong Address,,,,198,,0,4.4,3.993771736
04-07-2024 22:35,22:35:00,CNR7345206084,success,CID205805,Prime Sedan,MG Road,Ulsoor,189.0,40.0,,,no,,598,cash,49,3.8,3.8
10-07-2024 04:10,04:10:00,CNR3060729242,success,CID237131,Prime Plus,Cox Town,Sahakar Nagar,224.0,55.0,,,no,,428,cash,5,3.0,4.1
16-07-2024 21:51,21:51:00,CNR6314479190,success,CID864057,Prime Sedan,Koramangala,Yeshwanthpur,112.0,130.0,,,no,,565,cash,20,4.5,4.7
20-07-2024 19:38,19:38:00,CNR5164451468,success,CID690667,Mini,HSR Layout,Richmond Town,91.0,115.0,,,no,,693,cash,25,4.3,3.4
27-07-2024 01:36,01:36:00,CNR1919364970,driver not found,CID265978,Mini,Banashankari,Yelahanka,,,,,,,833,,0,3.4,3.993771736
05-07-2024 17:06,17:06:00,CNR1663460325,canceled by driver,CID451237,Prime SUV,Nagarbhavi,Ulsoor,,,,Customer related issue,,,909,,0,4.6,3.993771736
08-07-2024 14:18,14:18:00,CNR6493438026,success,CID644534,Auto,Koramangala,Hosur Road,238.0,145.0,,,no,,287,upi,5,3.1,3.3
27-07-2024 04:06,04:06:00,CNR7428560956,canceled by customer,CID861860,eBike,Shantinagar,Chickpet,,,Driver asked to cancel,,,,334,,0,4.9,3.993771736
09-07-2024 08:39,08:39:00,CNR8402387237,driver not found,CID332560,Auto,Whitefield,BTM Layout,,,,,,,177,,0,4.2,3.993771736
10-07-2024 15:50,15:50:00,CNR1854706484,success,CID220878,eBike,Rajarajeshwari Nagar,Bellandur,294.0,115.0,,,no,,355,cash,23,3.4,4.1
02-07-2024 02:26,02:26:00,CNR3689698028,canceled by driver,CID480236,Auto,Majestic,Malleshwaram,,,,Personal & Car related issue,,,315,,0,4.9,3.993771736
11-07-2024 22:58,22:58:00,CNR1635010672,success,CID145824,Mini,Yeshwanthpur,Magadi Road,140.0,85.0,,,no,,1477,upi,22,4.5,3.7
21-07-2024 07:15,07:15:00,CNR9437106580,success,CID447991,Prime Sedan,Richmond Town,BTM Layout,287.0,35.0,,,no,,141,upi,27,4.1,4.1
21-07-2024 01:11,01:11:00,CNR6592887546,success,CID765795,Prime SUV,Chamarajpet,HSR Layout,231.0,145.0,,,no,,734,upi,44,4.4,3.6
29-07-2024 06:29,06:29:00,CNR9213473226,driver not found,CID456975,eBike,Hulimavu,Shantinagar,,,,,,,239,,0,4.6,3.993771736
07-07-2024 10:10,10:10:00,CNR9722164059,canceled by driver,CID422482,Prime Sedan,Peenya,Cox Town,,,,More than permitted people in there,,,404,,0,4.4,3.993771736
23-07-2024 00:43,00:43:00,CNR4735130211,canceled by driver,CID920189,Bike,Varthur,Hebbal,,,,Customer related issue,,,433,,0,4.3,3.993771736
25-07-2024 18:18,18:18:00,CNR4941165618,canceled by customer,CID691102,eBike,Electronic City,Nagarbhavi,,,Driver asked to cancel,,,,455,,0,4.2,3.993771736
05-07-2024 23:00,23:00:00,CNR7617484773,success,CID174115,Bike,Banashankari,BTM Layout,105.0,140.0,,,no,,382,cash,36,3.9,3.4
04-07-2024 13:11,13:11:00,CNR3153265378,success,CID876373,Prime Plus,Devanahalli,Rajarajeshwari Nagar,105.0,110.0,,,no,,2765,cash,41,3.5,3.5
16-07-2024 20:32,20:32:00,CNR6004755840,canceled by customer,CID731477,Mini,Nagarbhavi,Rajajinagar,,,Change of plans,,,,197,,0,4.0,3.993771736
03-07-2024 20:39,20:39:00,CNR1807970343,success,CID335444,Prime Plus,Sarjapur Road,Vijayanagar,112.0,65.0,,,no,,229,upi,8,4.3,4.4
13-07-2024 13:00,13:00:00,CNR2291377122,success,CID442741,Prime Plus,Vijayanagar,KR Puram,189.0,50.0,,,no,,116,upi,9,4.0,4.0
14-07-2024 16:29,16:29:00,CNR4695776042,driver not found,CID553038,Auto,Shantinagar,Mysore Road,,,,,,,435,,0,4.5,3.993771736
18-07-2024 01:20,01:20:00,CNR7170346050,canceled by customer,CID889787,Bike,Hosur Road,Magadi Road,,,Driver is not moving towards pickup location,,,,174,,0,4.0,3.993771736
13-07-2024 01:41,01:41:00,CNR1548651990,canceled by customer,CID416048,Mini,Shivajinagar,Peenya,,,Driver asked to cancel,,,,737,,0,4.9,3.993771736
07-07-2024 02:07,02:07:00,CNR2935468616,success,CID600862,Prime SUV,Banashankari,Banashankari,203.0,130.0,,,no,,920,cash,18,4.9,3.5
30-07-2024 15:02,15:02:00,CNR2041547416,canceled by driver,CID699004,Bike,Varthur,Ramamurthy Nagar,,,,Personal & Car related issue,,,251,,0,4.9,3.993771736
14-07-2024 17:49,17:49:00,CNR5722540560,success,CID665195,Prime SUV,Cox Town,Rajajinagar,154.0,65.0,,,no,,114,cash,31,4.8,3.9
20-07-2024 01:09,01:09:00,CNR9572114188,success,CID104680,Mini,Marathahalli,MG Road,42.0,135.0,,,no,,476,cash,26,3.8,4.6
20-07-2024 12:52,12:52:00,CNR4925511822,success,CID812407,Auto,Sarjapur Road,Hebbal,91.0,45.0,,,no,,389,upi,11,3.8,4.6
10-07-2024 21:40,21:40:00,CNR1487976170,success,CID201148,Mini,Frazer Town,Jayanagar,56.0,35.0,,,no,,942,upi,22,4.5,3.4
03-07-2024 12:51,12:51:00,CNR5890068244,success,CID211235,Auto,Sahakar Nagar,Langford Town,91.0,35.0,,,no,,489,upi,11,4.2,3.9
01-07-2024 18:40,18:40:00,CNR5847255645,success,CID394071,Prime Sedan,Hosur Road,Frazer Town,63.0,35.0,,,yes,Customer Demand,185,cash,4,3.9,4.3
28-07-2024 15:57,15:57:00,CNR9112615080,success,CID732719,Prime Sedan,Langford Town,Rajarajeshwari Nagar,42.0,80.0,,,no,,511,cash,44,4.5,3.1
16-07-2024 00:02,00:02:00,CNR4741608359,driver not found,CID592545,Bike,Marathahalli,Bellandur,,,,,,,454,,0,3.0,3.993771736
05-07-2024 08:46,08:46:00,CNR7237533991,driver not found,CID236231,Prime SUV,Mysore Road,Chamarajpet,,,,,,,629,,0,5.0,3.993771736
25-07-2024 03:14,03:14:00,CNR2806652969,driver not found,CID303731,Prime Plus,Varthur,Majestic,,,,,,,163,,0,3.3,3.993771736
12-07-2024 08:05,08:05:00,CNR8513710374,success,CID875695,Prime Sedan,Ulsoor,Majestic,77.0,45.0,,,no,,219,cash,36,4.4,4.5
27-07-2024 16:06,16:06:00,CNR6114734211,success,CID788999,Prime Plus,Kammanahalli,JP Nagar,168.0,90.0,,,no,,777,upi,44,3.2,4.7
20-07-2024 21:05,21:05:00,CNR2948922562,canceled by driver,CID488926,Mini,Whitefield,Sahakar Nagar,,,,Customer was coughing/sick,,,427,,0,3.8,3.993771736
24-07-2024 10:49,10:49:00,CNR2127463618,driver not found,CID306438,Bike,Sarjapur Road,Hennur,,,,,,,1582,,0,3.5,3.993771736
21-07-2024 22:17,22:17:00,CNR1066817099,success,CID860552,Mini,Vijayanagar,Varthur,196.0,55.0,,,yes,Customer Demand,969,debit card,4,4.4,4.4
15-07-2024 18:13,18:13:00,CNR4473802623,canceled by customer,CID372705,Prime Sedan,Kengeri,Ramamurthy Nagar,,,Change of plans,,,,392,,0,4.0,3.993771736
26-07-2024 22:39,22:39:00,CNR7399429548,success,CID806651,Prime SUV,Hebbal,Ramamurthy Nagar,63.0,75.0,,,no,,1575,upi,8,3.7,3.1
24-07-2024 05:51,05:51:00,CNR5613703248,success,CID602258,Auto,Kengeri,Hennur,161.0,145.0,,,no,,231,cash,3,4.6,4.3
05-07-2024 02:14,02:14:00,CNR8788324197,canceled by driver,CID660694,eBike,Langford Town,Padmanabhanagar,,,,Personal & Car related issue,,,237,,0,3.4,3.993771736
12-07-2024 22:51,22:51:00,CNR2616262306,canceled by customer,CID523803,Auto,Hosur Road,JP Nagar,,,Driver asked to cancel,,,,740,,0,4.1,3.993771736
15-07-2024 20:40,20:40:00,CNR4828086195,success,CID369559,eBike,Hennur,Tumkur Road,133.0,55.0,,,no,,296,cash,23,3.5,3.7
26-07-2024 19:49,19:49:00,CNR5966440606,canceled by driver,CID587693,Prime Sedan,Sarjapur Road,Ulsoor,,,,Customer was coughing/sick,,,1895,,0,4.6,3.993771736
01-07-2024 03:19,03:19:00,CNR4592435556,canceled by driver,CID436252,Mini,Kadugodi,Richmond Town,,,,More than permitted people in there,,,2007,,0,4.0,3.993771736
02-07-2024 23:39,23:39:00,CNR6672538824,success,CID732912,Bike,Peenya,Cox Town,273.0,85.0,,,no,,283,upi,1,4.9,3.6
16-07-2024 06:09,06:09:00,CNR4519234773,driver not found,CID991572,Prime SUV,Varthur,Electronic City,,,,,,,126,,0,3.7,3.993771736
04-07-2024 19:38,19:38:00,CNR4111260317,success,CID310420,Mini,Koramangala,Sarjapur Road,77.0,30.0,,,no,,154,upi,1,3.3,4.0
23-07-2024 18:36,18:36:00,CNR5893284516,canceled by customer,CID771481,Prime Sedan,RT Nagar,Hulimavu,,,Wrong Address,,,,573,,0,4.4,3.993771736
25-07-2024 17:51,17:51:00,CNR8555747234,canceled by customer,CID437108,Prime Sedan,Padmanabhanagar,Majestic,,,Change of plans,,,,366,,0,4.7,3.993771736
25-07-2024 20:03,20:03:00,CNR9515715380,success,CID956076,Prime SUV,Rajarajeshwari Nagar,Padmanabhanagar,105.0,30.0,,,no,,466,cash,21,4.5,3.7
10-07-2024 02:20,02:20:00,CNR2624789146,canceled by driver,CID946269,Auto,Rajajinagar,Kammanahalli,,,,Customer was coughing/sick,,,207,,0,4.5,3.993771736
21-07-2024 09:12,09:12:00,CNR9150023259,success,CID977381,Prime Sedan,Shivajinagar,Langford Town,252.0,65.0,,,no,,314,upi,35,5.0,3.9
12-07-2024 16:40,16:40:00,CNR7712125558,canceled by driver,CID638471,Auto,Jayanagar,Basavanagudi,,,,Personal & Car related issue,,,212,,0,3.3,3.993771736
05-07-2024 12:40,12:40:00,CNR2771661859,success,CID688113,Prime SUV,Indiranagar,Cox Town,224.0,125.0,,,no,,825,cash,14,4.7,3.8
14-07-2024 18:15,18:15:00,CNR4698284523,success,CID936753,eBike,Langford Town,Kadugodi,126.0,30.0,,,no,,277,cash,17,3.6,4.4
30-07-2024 01:07,01:07:00,CNR8142001059,success,CID128677,Prime SUV,Malleshwaram,Padmanabhanagar,140.0,75.0,,,no,,737,cash,22,4.1,4.2
01-07-2024 02:27,02:27:00,CNR3174286292,success,CID824055,Mini,RT Nagar,Peenya,133.0,90.0,,,no,,124,cash,43,4.5,4.8
15-07-2024 08:25,08:25:00,CNR3618363694,success,CID626789,eBike,Hulimavu,Magadi Road,98.0,75.0,,,no,,369,upi,13,3.6,3.8
01-07-2024 18:23,18:23:00,CNR4916686632,canceled by customer,CID533368,Auto,Ramamurthy Nagar,Frazer Town,,,Driver is not moving towards pickup location,,,,497,,0,3.5,3.993771736
16-07-2024 12:11,12:11:00,CNR9639536433,success,CID991425,Auto,Nagarbhavi,Richmond Town,91.0,135.0,,,no,,543,cash,13,4.1,4.5
24-07-2024 18:45,18:45:00,CNR2818008475,success,CID456463,Prime SUV,Varthur,BTM Layout,42.0,115.0,,,no,,154,upi,42,3.2,3.2
25-07-2024 12:14,12:14:00,CNR9241297881,canceled by driver,CID425063,eBike,Malleshwaram,Shantinagar,,,,Customer related issue,,,416,,0,5.0,3.993771736
03-07-2024 03:39,03:39:00,CNR9028614688,canceled by customer,CID588063,Prime SUV,Padmanabhanagar,Bannerghatta Road,,,Driver is not moving towards pickup location,,,,111,,0,3.7,3.993771736
13-07-2024 21:39,21:39:00,CNR3388881014,success,CID528219,eBike,Shantinagar,Kengeri,210.0,105.0,,,no,,171,cash,38,4.2,4.0
27-07-2024 19:05,19:05:00,CNR1647857799,driver not found,CID834331,Prime Plus,Malleshwaram,Padmanabhanagar,,,,,,,403,,0,4.4,3.993771736
04-07-2024 21:40,21:40:00,CNR7081668820,canceled by customer,CID315337,Auto,Langford Town,Hulimavu,,,Driver asked to cancel,,,,296,,0,3.2,3.993771736
30-07-2024 10:28,10:28:00,CNR7927213978,success,CID233128,Prime Sedan,Padmanabhanagar,Shivajinagar,105.0,130.0,,,no,,396,upi,14,4.4,3.3
28-07-2024 10:30,10:30:00,CNR6371089983,canceled by customer,CID733007,Auto,Bellandur,Langford Town,,,Driver asked to cancel,,,,400,,0,3.0,3.993771736
16-07-2024 09:45,09:45:00,CNR5904883406,success,CID160776,Auto,Kadugodi,Richmond Town,147.0,110.0,,,yes,Other Issue,919,cash,10,4.0,4.4
04-07-2024 05:52,05:52:00,CNR9570241888,success,CID571061,Prime SUV,Sarjapur Road,Sahakar Nagar,77.0,70.0,,,no,,400,cash,10,3.7,4.9
16-07-2024 10:02,10:02:00,CNR6919899929,canceled by driver,CID426771,eBike,Peenya,Basavanagudi,,,,More than permitted people in there,,,251,,0,3.7,3.993771736
26-07-2024 17:15,17:15:00,CNR4744161600,canceled by driver,CID705285,Prime Sedan,Hosur Road,Richmond Town,,,,Customer related issue,,,337,,0,4.0,3.993771736
02-07-2024 15:59,15:59:00,CNR8372035551,canceled by customer,CID463914,Prime SUV,MG Road,HSR Layout,,,Change of plans,,,,376,,0,3.6,3.993771736
25-07-2024 21:10,21:10:00,CNR7867375111,success,CID242446,Auto,Kadugodi,Indiranagar,119.0,135.0,,,no,,162,cash,18,4.8,4.3
09-07-2024 23:27,23:27:00,CNR8226302961,success,CID884765,eBike,Yeshwanthpur,Rajarajeshwari Nagar,273.0,70.0,,,no,,600,debit card,2,3.6,4.4
04-07-2024 04:38,04:38:00,CNR4648237647,success,CID867402,Mini,Jayanagar,Malleshwaram,133.0,85.0,,,no,,330,cash,9,3.9,4.8
06-07-2024 10:45,10:45:00,CNR9915498420,success,CID682488,eBike,Electronic City,HSR Layout,217.0,45.0,,,no,,2881,cash,34,3.1,4.4
13-07-2024 01:47,01:47:00,CNR7705870469,success,CID996241,Prime SUV,Hennur,Hosur Road,168.0,25.0,,,no,,787,upi,6,4.2,3.6
29-07-2024 17:48,17:48:00,CNR5721053430,canceled by customer,CID893232,Prime SUV,Malleshwaram,Majestic,,,Driver is not moving towards pickup location,,,,666,,0,3.5,3.993771736
02-07-2024 19:14,19:14:00,CNR9637010082,canceled by driver,CID756568,Prime Sedan,Jayanagar,Hosur Road,,,,Customer was coughing/sick,,,1857,,0,5.0,3.993771736
27-07-2024 23:26,23:26:00,CNR7614259729,success,CID645328,Prime Plus,Electronic City,Sahakar Nagar,168.0,115.0,,,no,,323,cash,14,3.7,4.6
20-07-2024 21:40,21:40:00,CNR2448140673,canceled by driver,CID396523,Mini,Varthur,Whitefield,,,,Customer related issue,,,312,,0,4.0,3.993771736
15-07-2024 01:04,01:04:00,CNR8128334773,success,CID640901,eBike,Kengeri,Kengeri,119.0,35.0,,,no,,234,cash,29,3.4,3.9
20-07-2024 21:56,21:56:00,CNR5625761545,canceled by customer,CID939974,Prime Sedan,Marathahalli,Whitefield,,,Driver asked to cancel,,,,177,,0,4.9,3.993771736
17-07-2024 11:34,11:34:00,CNR3340944927,success,CID987109,Prime Plus,KR Puram,Peenya,119.0,80.0,,,no,,344,upi,13,3.2,3.8
19-07-2024 17:27,17:27:00,CNR6463651608,canceled by customer,CID843491,Prime SUV,KR Puram,Cox Town,,,Driver is not moving towards pickup location,,,,1930,,0,3.1,3.993771736
13-07-2024 14:55,14:55:00,CNR5763521696,success,CID653348,Bike,RT Nagar,Kadugodi,56.0,50.0,,,no,,856,upi,1,3.2,3.8
15-07-2024 23:24,23:24:00,CNR4881297226,success,CID666494,eBike,Bellandur,Chamarajpet,217.0,90.0,,,no,,263,cash,11,3.1,4.1
25-07-2024 16:40,16:40:00,CNR2091904627,success,CID468796,Auto,Marathahalli,Malleshwaram,189.0,105.0,,,no,,424,cash,7,3.2,3.6
26-07-2024 16:11,16:11:00,CNR5239528389,success,CID224077,Bike,Rajarajeshwari Nagar,Koramangala,259.0,55.0,,,no,,301,upi,44,4.3,3.0
11-07-2024 05:14,05:14:00,CNR6610639600,canceled by customer,CID668419,Auto,Yeshwanthpur,Rajajinagar,,,Change of plans,,,,442,,0,4.3,3.993771736
25-07-2024 15:01,15:01:00,CNR8639274485,success,CID576965,Prime SUV,Devanahalli,Rajarajeshwari Nagar,49.0,50.0,,,no,,102,credit card,25,4.2,4.1
12-07-2024 14:57,14:57:00,CNR2309199434,canceled by customer,CID980037,Prime SUV,Whitefield,Peenya,,,Driver asked to cancel,,,,160,,0,5.0,3.993771736
29-07-2024 02:08,02:08:00,CNR8712070597,success,CID604964,eBike,Tumkur Road,RT Nagar,175.0,75.0,,,no,,543,upi,9,3.0,3.9
29-07-2024 00:26,00:26:00,CNR6105619185,success,CID715690,Mini,Sahakar Nagar,Yelahanka,259.0,120.0,,,no,,458,upi,48,5.0,3.6
30-07-2024 05:07,05:07:00,CNR9767571441,canceled by driver,CID407086,Prime Plus,Whitefield,Devanahalli,,,,Customer related issue,,,181,,0,3.4,3.993771736
02-07-2024 18:52,18:52:00,CNR8898148369,canceled by customer,CID859675,Mini,Shivajinagar,Devanahalli,,,Driver asked to cancel,,,,534,,0,3.2,3.993771736
13-07-2024 06:24,06:24:00,CNR9715466724,driver not found,CID740000,Prime Sedan,Devanahalli,Hosur Road,,,,,,,122,,0,3.0,3.993771736
11-07-2024 05:36,05:36:00,CNR3160181687,success,CID623207,Auto,Shantinagar,Tumkur Road,182.0,100.0,,,no,,1972,cash,15,4.0,3.2
10-07-2024 13:51,13:51:00,CNR8138825155,canceled by customer,CID576054,Mini,Rajarajeshwari Nagar,Varthur,,,Driver is not moving towards pickup location,,,,951,,0,4.2,3.993771736
22-07-2024 08:57,08:57:00,CNR7974804973,canceled by customer,CID421361,Prime Plus,Kengeri,MG Road,,,Wrong Address,,,,487,,0,4.8,3.993771736
27-07-2024 04:13,04:13:00,CNR1849295952,canceled by driver,CID532446,Prime Sedan,Sarjapur Road,Nagarbhavi,,,,Customer was coughing/sick,,,681,,0,4.2,3.993771736
04-07-2024 08:54,08:54:00,CNR5143575474,success,CID283389,Bike,Padmanabhanagar,Marathahalli,56.0,115.0,,,no,,270,cash,17,4.4,3.7
15-07-2024 00:52,00:52:00,CNR1806967169,canceled by driver,CID891251,Bike,Kammanahalli,BTM Layout,,,,Personal & Car related issue,,,348,,0,4.7,3.993771736
02-07-2024 06:06,06:06:00,CNR6743007163,success,CID933303,eBike,MG Road,Bannerghatta Road,49.0,55.0,,,no,,196,cash,4,3.8,3.0
27-07-2024 04:58,04:58:00,CNR2410553066,success,CID617246,Mini,Ramamurthy Nagar,Kadugodi,182.0,125.0,,,yes,Customer Demand,435,cash,49,3.9,3.8
17-07-2024 07:11,07:11:00,CNR4006223521,canceled by customer,CID258559,Bike,Hennur,Tumkur Road,,,AC is Not working,,,,847,,0,4.3,3.993771736
04-07-2024 23:56,23:56:00,CNR8337766364,success,CID963585,Prime Plus,Tumkur Road,Shivajinagar,49.0,30.0,,,no,,379,upi,11,4.6,3.5
22-07-2024 03:43,03:43:00,CNR5105982739,success,CID877560,eBike,Hebbal,Kengeri,273.0,95.0,,,no,,353,upi,32,4.3,4.6
21-07-2024 07:23,07:23:00,CNR4181915992,success,CID612386,Prime Sedan,Devanahalli,Magadi Road,294.0,135.0,,,yes,Vehicle Breakdown,846,upi,5,3.7,3.0
13-07-2024 23:38,23:38:00,CNR8745736124,canceled by driver,CID455123,Prime Plus,Cox Town,Rajajinagar,,,,Personal & Car related issue,,,198,,0,4.5,3.993771736
03-07-2024 17:35,17:35:00,CNR5454330313,success,CID831094,Prime Sedan,Chickpet,Chamarajpet,105.0,95.0,,,no,,213,cash,22,4.1,4.8
17-07-2024 15:40,15:40:00,CNR7585150110,success,CID564911,Auto,Hennur,Kengeri,231.0,30.0,,,no,,408,cash,18,3.2,4.1
18-07-2024 13:41,13:41:00,CNR4485317607,canceled by customer,CID465195,Prime Sedan,Frazer Town,Frazer Town,,,Driver is not moving towards pickup location,,,,367,,0,3.0,3.993771736
28-07-2024 06:45,06:45:00,CNR9528332003,success,CID258047,Prime Plus,Frazer Town,Langford Town,196.0,90.0,,,no,,479,cash,17,3.8,3.0
30-07-2024 14:58,14:58:00,CNR1325883470,driver not found,CID269718,Bike,Jayanagar,Varthur,,,,,,,220,,0,4.9,3.993771736
08-07-2024 11:29,11:29:00,CNR7015072620,success,CID332164,Prime Plus,Cox Town,Hulimavu,175.0,60.0,,,no,,216,upi,35,3.2,3.9
02-07-2024 06:28,06:28:00,CNR4589527436,success,CID390291,Prime Sedan,Shantinagar,Sarjapur Road,196.0,90.0,,,yes,Customer Demand,625,upi,24,4.2,4.0
